t_prime,particle,t,accepted,move
5,18,8,true,substitution_temp
1,18,8,false,sub_error
1,18,8,false,sub_error
1,18,8,false,sub_error
1,18,8,false,insert_error
1,18,8,false,action_prior
1,18,8,true,substitution_temp
8,18,8,false,sub_error
8,18,8,false,sub_error
8,18,8,false,sub_error
8,18,8,false,insert_error
8,18,8,true,action_prior
8,18,8,true,substitution_temp
3,18,8,false,sub_error
3,18,8,false,sub_error
3,18,8,false,sub_error
3,18,8,false,insert_error
3,18,8,true,action_prior
3,18,8,true,substitution_temp
4,18,8,false,sub_error
4,18,8,false,sub_error
4,18,8,false,sub_error
4,18,8,false,insert_error
4,18,8,false,action_prior
4,18,8,true,substitution_temp
6,18,8,false,sub_error
6,18,8,false,sub_error
6,18,8,false,sub_error
6,18,8,false,insert_error
6,18,8,false,action_prior
6,18,8,true,substitution_temp
7,18,8,false,sub_error
7,18,8,false,sub_error
7,18,8,false,sub_error
7,18,8,false,insert_error
7,18,8,false,action_prior
7,18,8,true,substitution_temp
2,18,8,false,sub_error
2,18,8,false,sub_error
2,18,8,false,sub_error
2,18,8,false,insert_error
2,18,8,true,action_prior
2,18,8,true,substitution_temp
3,19,8,false,sub_error
3,19,8,false,sub_error
3,19,8,false,sub_error
3,19,8,false,insert_error
3,19,8,false,action_prior
3,19,8,true,substitution_temp
8,19,8,false,sub_error
8,19,8,false,sub_error
8,19,8,false,sub_error
8,19,8,false,insert_error
8,19,8,false,action_prior
8,19,8,true,substitution_temp
7,19,8,false,sub_error
7,19,8,false,sub_error
7,19,8,false,sub_error
7,19,8,false,insert_error
7,19,8,true,action_prior
7,19,8,true,substitution_temp
2,19,8,false,sub_error
2,19,8,false,sub_error
2,19,8,false,sub_error
2,19,8,false,insert_error
2,19,8,false,action_prior
2,19,8,true,substitution_temp
1,19,8,false,sub_error
1,19,8,false,sub_error
1,19,8,false,sub_error
1,19,8,false,insert_error
1,19,8,false,action_prior
1,19,8,true,substitution_temp
5,19,8,false,sub_error
5,19,8,false,sub_error
5,19,8,false,sub_error
5,19,8,false,insert_error
5,19,8,true,action_prior
5,19,8,true,substitution_temp
4,19,8,false,sub_error
4,19,8,false,sub_error
4,19,8,false,sub_error
4,19,8,false,insert_error
4,19,8,true,action_prior
4,19,8,true,substitution_temp
6,19,8,false,sub_error
6,19,8,false,sub_error
6,19,8,false,sub_error
6,19,8,false,insert_error
6,19,8,true,action_prior
6,19,8,true,substitution_temp
4,20,8,false,sub_error
4,20,8,false,sub_error
4,20,8,false,sub_error
4,20,8,false,insert_error
4,20,8,true,action_prior
4,20,8,true,substitution_temp
2,20,8,false,sub_error
2,20,8,false,sub_error
2,20,8,false,sub_error
2,20,8,false,insert_error
2,20,8,true,action_prior
2,20,8,true,substitution_temp
3,20,8,false,sub_error
3,20,8,false,sub_error
3,20,8,false,sub_error
3,20,8,false,insert_error
3,20,8,false,action_prior
3,20,8,true,substitution_temp
8,20,8,false,sub_error
8,20,8,false,sub_error
8,20,8,false,sub_error
8,20,8,false,insert_error
8,20,8,true,action_prior
8,20,8,true,substitution_temp
6,20,8,false,sub_error
6,20,8,false,sub_error
6,20,8,false,sub_error
6,20,8,false,insert_error
6,20,8,true,action_prior
6,20,8,true,substitution_temp
1,20,8,false,sub_error
1,20,8,false,sub_error
1,20,8,false,sub_error
1,20,8,false,insert_error
1,20,8,false,action_prior
1,20,8,true,substitution_temp
7,20,8,false,sub_error
7,20,8,false,sub_error
7,20,8,false,sub_error
7,20,8,false,insert_error
7,20,8,true,action_prior
7,20,8,true,substitution_temp
5,20,8,false,sub_error
5,20,8,false,sub_error
5,20,8,false,sub_error
5,20,8,false,insert_error
5,20,8,false,action_prior
5,20,8,true,substitution_temp
4,21,8,false,sub_error
4,21,8,false,sub_error
4,21,8,false,sub_error
4,21,8,false,insert_error
4,21,8,true,action_prior
4,21,8,true,substitution_temp
1,21,8,false,sub_error
1,21,8,false,sub_error
1,21,8,false,sub_error
1,21,8,false,insert_error
1,21,8,false,action_prior
1,21,8,true,substitution_temp
5,21,8,false,sub_error
5,21,8,false,sub_error
5,21,8,false,sub_error
5,21,8,false,insert_error
5,21,8,false,action_prior
5,21,8,true,substitution_temp
2,21,8,false,sub_error
2,21,8,false,sub_error
2,21,8,false,sub_error
2,21,8,false,insert_error
2,21,8,false,action_prior
2,21,8,true,substitution_temp
8,21,8,false,sub_error
8,21,8,false,sub_error
8,21,8,false,sub_error
8,21,8,false,insert_error
8,21,8,false,action_prior
8,21,8,true,substitution_temp
6,21,8,false,sub_error
6,21,8,false,sub_error
6,21,8,false,sub_error
6,21,8,false,insert_error
6,21,8,false,action_prior
6,21,8,true,substitution_temp
3,21,8,false,sub_error
3,21,8,false,sub_error
3,21,8,false,sub_error
3,21,8,false,insert_error
3,21,8,false,action_prior
3,21,8,true,substitution_temp
7,21,8,false,sub_error
7,21,8,false,sub_error
7,21,8,false,sub_error
7,21,8,false,insert_error
7,21,8,false,action_prior
7,21,8,true,substitution_temp
2,22,8,false,sub_error
2,22,8,false,sub_error
2,22,8,false,sub_error
2,22,8,false,insert_error
2,22,8,false,action_prior
2,22,8,true,substitution_temp
3,22,8,false,sub_error
3,22,8,false,sub_error
3,22,8,false,sub_error
3,22,8,false,insert_error
3,22,8,false,action_prior
3,22,8,true,substitution_temp
8,22,8,false,sub_error
8,22,8,false,sub_error
8,22,8,false,sub_error
8,22,8,false,insert_error
8,22,8,false,action_prior
8,22,8,true,substitution_temp
6,22,8,false,sub_error
6,22,8,false,sub_error
6,22,8,false,sub_error
6,22,8,false,insert_error
6,22,8,true,action_prior
6,22,8,true,substitution_temp
1,22,8,false,sub_error
1,22,8,false,sub_error
1,22,8,false,sub_error
1,22,8,false,insert_error
1,22,8,false,action_prior
1,22,8,true,substitution_temp
7,22,8,false,sub_error
7,22,8,false,sub_error
7,22,8,false,sub_error
7,22,8,false,insert_error
7,22,8,false,action_prior
7,22,8,true,substitution_temp
5,22,8,false,sub_error
5,22,8,false,sub_error
5,22,8,false,sub_error
5,22,8,false,insert_error
5,22,8,false,action_prior
5,22,8,true,substitution_temp
4,22,8,false,sub_error
4,22,8,false,sub_error
4,22,8,false,sub_error
4,22,8,false,insert_error
4,22,8,false,action_prior
4,22,8,true,substitution_temp
5,23,8,false,sub_error
5,23,8,false,sub_error
5,23,8,false,sub_error
5,23,8,false,insert_error
5,23,8,false,action_prior
5,23,8,true,substitution_temp
7,23,8,false,sub_error
7,23,8,false,sub_error
7,23,8,false,sub_error
7,23,8,false,insert_error
7,23,8,false,action_prior
7,23,8,true,substitution_temp
4,23,8,false,sub_error
4,23,8,false,sub_error
4,23,8,false,sub_error
4,23,8,false,insert_error
4,23,8,true,action_prior
4,23,8,true,substitution_temp
2,23,8,false,sub_error
2,23,8,false,sub_error
2,23,8,false,sub_error
2,23,8,false,insert_error
2,23,8,true,action_prior
2,23,8,true,substitution_temp
3,23,8,false,sub_error
3,23,8,false,sub_error
3,23,8,false,sub_error
3,23,8,false,insert_error
3,23,8,true,action_prior
3,23,8,true,substitution_temp
8,23,8,false,sub_error
8,23,8,false,sub_error
8,23,8,false,sub_error
8,23,8,false,insert_error
8,23,8,false,action_prior
8,23,8,true,substitution_temp
6,23,8,false,sub_error
6,23,8,false,sub_error
6,23,8,false,sub_error
6,23,8,false,insert_error
6,23,8,false,action_prior
6,23,8,true,substitution_temp
1,23,8,false,sub_error
1,23,8,false,sub_error
1,23,8,false,sub_error
1,23,8,false,insert_error
1,23,8,true,action_prior
1,23,8,true,substitution_temp
7,24,8,false,sub_error
7,24,8,false,sub_error
7,24,8,false,sub_error
7,24,8,false,insert_error
7,24,8,false,action_prior
7,24,8,true,substitution_temp
3,24,8,false,sub_error
3,24,8,false,sub_error
3,24,8,false,sub_error
3,24,8,false,insert_error
3,24,8,false,action_prior
3,24,8,true,substitution_temp
6,24,8,false,sub_error
6,24,8,false,sub_error
6,24,8,false,sub_error
6,24,8,false,insert_error
6,24,8,true,action_prior
6,24,8,true,substitution_temp
5,24,8,false,sub_error
5,24,8,false,sub_error
5,24,8,false,sub_error
5,24,8,false,insert_error
5,24,8,true,action_prior
5,24,8,true,substitution_temp
8,24,8,false,sub_error
8,24,8,false,sub_error
8,24,8,false,sub_error
8,24,8,false,insert_error
8,24,8,true,action_prior
8,24,8,true,substitution_temp
4,24,8,false,sub_error
4,24,8,false,sub_error
4,24,8,false,sub_error
4,24,8,false,insert_error
4,24,8,true,action_prior
4,24,8,true,substitution_temp
2,24,8,false,sub_error
2,24,8,false,sub_error
2,24,8,false,sub_error
2,24,8,false,insert_error
2,24,8,false,action_prior
2,24,8,true,substitution_temp
1,24,8,false,sub_error
1,24,8,false,sub_error
1,24,8,false,sub_error
1,24,8,false,insert_error
1,24,8,true,action_prior
1,24,8,true,substitution_temp
3,25,8,false,sub_error
3,25,8,false,sub_error
3,25,8,false,sub_error
3,25,8,false,insert_error
3,25,8,false,action_prior
3,25,8,true,substitution_temp
5,25,8,false,sub_error
5,25,8,false,sub_error
5,25,8,false,sub_error
5,25,8,false,insert_error
5,25,8,true,action_prior
5,25,8,true,substitution_temp
2,25,8,false,sub_error
2,25,8,false,sub_error
2,25,8,false,sub_error
2,25,8,false,insert_error
2,25,8,false,action_prior
2,25,8,true,substitution_temp
8,25,8,false,sub_error
8,25,8,false,sub_error
8,25,8,false,sub_error
8,25,8,false,insert_error
8,25,8,false,action_prior
8,25,8,true,substitution_temp
7,25,8,false,sub_error
7,25,8,false,sub_error
7,25,8,false,sub_error
7,25,8,false,insert_error
7,25,8,false,action_prior
7,25,8,true,substitution_temp
6,25,8,false,sub_error
6,25,8,false,sub_error
6,25,8,false,sub_error
6,25,8,false,insert_error
6,25,8,false,action_prior
6,25,8,true,substitution_temp
4,25,8,false,sub_error
4,25,8,false,sub_error
4,25,8,false,sub_error
4,25,8,false,insert_error
4,25,8,true,action_prior
4,25,8,true,substitution_temp
1,25,8,false,sub_error
1,25,8,false,sub_error
1,25,8,false,sub_error
1,25,8,false,insert_error
1,25,8,true,action_prior
1,25,8,true,substitution_temp
2,26,8,false,sub_error
2,26,8,false,sub_error
2,26,8,false,sub_error
2,26,8,false,insert_error
2,26,8,true,action_prior
2,26,8,true,substitution_temp
6,26,8,false,sub_error
6,26,8,false,sub_error
6,26,8,false,sub_error
6,26,8,true,insert_error
6,26,8,false,action_prior
6,26,8,true,substitution_temp
1,26,8,false,sub_error
1,26,8,false,sub_error
1,26,8,false,sub_error
1,26,8,false,insert_error
1,26,8,false,action_prior
1,26,8,true,substitution_temp
7,26,8,false,sub_error
7,26,8,false,sub_error
7,26,8,false,sub_error
7,26,8,false,insert_error
7,26,8,false,action_prior
7,26,8,true,substitution_temp
8,26,8,false,sub_error
8,26,8,false,sub_error
8,26,8,false,sub_error
8,26,8,false,insert_error
8,26,8,false,action_prior
8,26,8,true,substitution_temp
3,26,8,false,sub_error
3,26,8,false,sub_error
3,26,8,false,sub_error
3,26,8,false,insert_error
3,26,8,false,action_prior
3,26,8,true,substitution_temp
4,26,8,false,sub_error
4,26,8,false,sub_error
4,26,8,false,sub_error
4,26,8,false,insert_error
4,26,8,true,action_prior
4,26,8,true,substitution_temp
5,26,8,false,sub_error
5,26,8,false,sub_error
5,26,8,false,sub_error
5,26,8,false,insert_error
5,26,8,false,action_prior
5,26,8,true,substitution_temp
5,27,8,false,sub_error
5,27,8,false,sub_error
5,27,8,false,sub_error
5,27,8,false,insert_error
5,27,8,false,action_prior
5,27,8,true,substitution_temp
4,27,8,false,sub_error
4,27,8,false,sub_error
4,27,8,false,sub_error
4,27,8,false,insert_error
4,27,8,true,action_prior
4,27,8,true,substitution_temp
6,27,8,false,sub_error
6,27,8,false,sub_error
6,27,8,false,sub_error
6,27,8,false,insert_error
6,27,8,true,action_prior
6,27,8,true,substitution_temp
1,27,8,false,sub_error
1,27,8,false,sub_error
1,27,8,false,sub_error
1,27,8,false,insert_error
1,27,8,true,action_prior
1,27,8,true,substitution_temp
8,27,8,false,sub_error
8,27,8,false,sub_error
8,27,8,false,sub_error
8,27,8,false,insert_error
8,27,8,false,action_prior
8,27,8,true,substitution_temp
7,27,8,false,sub_error
7,27,8,false,sub_error
7,27,8,false,sub_error
7,27,8,false,insert_error
7,27,8,true,action_prior
7,27,8,true,substitution_temp
3,27,8,false,sub_error
3,27,8,false,sub_error
3,27,8,false,sub_error
3,27,8,false,insert_error
3,27,8,true,action_prior
3,27,8,true,substitution_temp
2,27,8,false,sub_error
2,27,8,false,sub_error
2,27,8,false,sub_error
2,27,8,false,insert_error
2,27,8,true,action_prior
2,27,8,true,substitution_temp
8,28,8,false,sub_error
8,28,8,false,sub_error
8,28,8,false,sub_error
8,28,8,false,insert_error
8,28,8,false,action_prior
8,28,8,true,substitution_temp
5,28,8,false,sub_error
5,28,8,false,sub_error
5,28,8,false,sub_error
5,28,8,false,insert_error
5,28,8,false,action_prior
5,28,8,true,substitution_temp
3,28,8,false,sub_error
3,28,8,false,sub_error
3,28,8,false,sub_error
3,28,8,false,insert_error
3,28,8,false,action_prior
3,28,8,true,substitution_temp
6,28,8,false,sub_error
6,28,8,false,sub_error
6,28,8,false,sub_error
6,28,8,false,insert_error
6,28,8,false,action_prior
6,28,8,true,substitution_temp
7,28,8,false,sub_error
7,28,8,false,sub_error
7,28,8,false,sub_error
7,28,8,false,insert_error
7,28,8,true,action_prior
7,28,8,true,substitution_temp
1,28,8,false,sub_error
1,28,8,false,sub_error
1,28,8,false,sub_error
1,28,8,false,insert_error
1,28,8,true,action_prior
1,28,8,true,substitution_temp
2,28,8,false,sub_error
2,28,8,false,sub_error
2,28,8,false,sub_error
2,28,8,false,insert_error
2,28,8,false,action_prior
2,28,8,true,substitution_temp
4,28,8,false,sub_error
4,28,8,false,sub_error
4,28,8,false,sub_error
4,28,8,false,insert_error
4,28,8,false,action_prior
4,28,8,true,substitution_temp
8,29,8,false,sub_error
8,29,8,false,sub_error
8,29,8,false,sub_error
8,29,8,false,insert_error
8,29,8,false,action_prior
8,29,8,true,substitution_temp
2,29,8,false,sub_error
2,29,8,false,sub_error
2,29,8,false,sub_error
2,29,8,false,insert_error
2,29,8,false,action_prior
2,29,8,true,substitution_temp
3,29,8,false,sub_error
3,29,8,false,sub_error
3,29,8,false,sub_error
3,29,8,false,insert_error
3,29,8,false,action_prior
3,29,8,true,substitution_temp
1,29,8,false,sub_error
1,29,8,false,sub_error
1,29,8,false,sub_error
1,29,8,false,insert_error
1,29,8,false,action_prior
1,29,8,true,substitution_temp
5,29,8,true,sub_error
5,29,8,false,sub_error
5,29,8,false,sub_error
5,29,8,false,insert_error
5,29,8,false,action_prior
5,29,8,true,substitution_temp
6,29,8,false,sub_error
6,29,8,false,sub_error
6,29,8,false,sub_error
6,29,8,false,insert_error
6,29,8,false,action_prior
6,29,8,false,substitution_temp
7,29,8,false,sub_error
7,29,8,false,sub_error
7,29,8,false,sub_error
7,29,8,false,insert_error
7,29,8,false,action_prior
7,29,8,true,substitution_temp
4,29,8,false,sub_error
4,29,8,false,sub_error
4,29,8,false,sub_error
4,29,8,false,insert_error
4,29,8,false,action_prior
4,29,8,true,substitution_temp
1,30,8,false,sub_error
1,30,8,false,sub_error
1,30,8,false,sub_error
1,30,8,false,insert_error
1,30,8,true,action_prior
1,30,8,true,substitution_temp
4,30,8,false,sub_error
4,30,8,false,sub_error
4,30,8,false,sub_error
4,30,8,false,insert_error
4,30,8,false,action_prior
4,30,8,true,substitution_temp
7,30,8,false,sub_error
7,30,8,false,sub_error
7,30,8,false,sub_error
7,30,8,false,insert_error
7,30,8,true,action_prior
7,30,8,true,substitution_temp
8,30,8,false,sub_error
8,30,8,false,sub_error
8,30,8,false,sub_error
8,30,8,false,insert_error
8,30,8,false,action_prior
8,30,8,true,substitution_temp
6,30,8,false,sub_error
6,30,8,false,sub_error
6,30,8,false,sub_error
6,30,8,false,insert_error
6,30,8,true,action_prior
6,30,8,true,substitution_temp
2,30,8,false,sub_error
2,30,8,false,sub_error
2,30,8,false,sub_error
2,30,8,false,insert_error
2,30,8,true,action_prior
2,30,8,true,substitution_temp
3,30,8,false,sub_error
3,30,8,false,sub_error
3,30,8,false,sub_error
3,30,8,false,insert_error
3,30,8,true,action_prior
3,30,8,true,substitution_temp
5,30,8,false,sub_error
5,30,8,false,sub_error
5,30,8,false,sub_error
5,30,8,false,insert_error
5,30,8,true,action_prior
5,30,8,true,substitution_temp
2,31,8,false,sub_error
2,31,8,false,sub_error
2,31,8,false,sub_error
2,31,8,false,insert_error
2,31,8,true,action_prior
2,31,8,true,substitution_temp
7,31,8,false,sub_error
7,31,8,false,sub_error
7,31,8,false,sub_error
7,31,8,false,insert_error
7,31,8,true,action_prior
7,31,8,true,substitution_temp
4,31,8,false,sub_error
4,31,8,false,sub_error
4,31,8,false,sub_error
4,31,8,false,insert_error
4,31,8,true,action_prior
4,31,8,true,substitution_temp
1,31,8,false,sub_error
1,31,8,false,sub_error
1,31,8,false,sub_error
1,31,8,false,insert_error
1,31,8,false,action_prior
1,31,8,true,substitution_temp
5,31,8,false,sub_error
5,31,8,false,sub_error
5,31,8,false,sub_error
5,31,8,false,insert_error
5,31,8,true,action_prior
5,31,8,true,substitution_temp
3,31,8,false,sub_error
3,31,8,false,sub_error
3,31,8,false,sub_error
3,31,8,false,insert_error
3,31,8,false,action_prior
3,31,8,true,substitution_temp
8,31,8,false,sub_error
8,31,8,false,sub_error
8,31,8,false,sub_error
8,31,8,false,insert_error
8,31,8,false,action_prior
8,31,8,true,substitution_temp
6,31,8,false,sub_error
6,31,8,false,sub_error
6,31,8,false,sub_error
6,31,8,true,insert_error
6,31,8,false,action_prior
6,31,8,true,substitution_temp
1,32,8,false,sub_error
1,32,8,false,sub_error
1,32,8,false,sub_error
1,32,8,false,insert_error
1,32,8,true,action_prior
1,32,8,true,substitution_temp
5,32,8,false,sub_error
5,32,8,false,sub_error
5,32,8,false,sub_error
5,32,8,false,insert_error
5,32,8,false,action_prior
5,32,8,true,substitution_temp
2,32,8,false,sub_error
2,32,8,false,sub_error
2,32,8,false,sub_error
2,32,8,false,insert_error
2,32,8,true,action_prior
2,32,8,true,substitution_temp
8,32,8,false,sub_error
8,32,8,false,sub_error
8,32,8,false,sub_error
8,32,8,false,insert_error
8,32,8,false,action_prior
8,32,8,true,substitution_temp
6,32,8,false,sub_error
6,32,8,false,sub_error
6,32,8,false,sub_error
6,32,8,false,insert_error
6,32,8,true,action_prior
6,32,8,true,substitution_temp
4,32,8,false,sub_error
4,32,8,false,sub_error
4,32,8,false,sub_error
4,32,8,false,insert_error
4,32,8,false,action_prior
4,32,8,true,substitution_temp
7,32,8,false,sub_error
7,32,8,false,sub_error
7,32,8,false,sub_error
7,32,8,false,insert_error
7,32,8,true,action_prior
7,32,8,true,substitution_temp
3,32,8,false,sub_error
3,32,8,false,sub_error
3,32,8,false,sub_error
3,32,8,false,insert_error
3,32,8,true,action_prior
3,32,8,true,substitution_temp
